"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"SL","2025-05-02","87.3","-1.7","5.99","Ohtani, Shohei",660271,678226,,"foul",,,,,8,"Shohei Ohtani lines out to right fielder Eli White.","R","L","R","ATL","LAD","S",,,2,0,2025,"0.22","-0.09","0.15","1.99",,,621035,1,8,"Top",,,,,,,3.996940312164364,-127.32185586047666,-3.42032501194017,1.7067150671952274,21.560458127496656,-32.74737820439538,"3.52","1.63",2,"51.3",-38,"87.6",2748,"6",778092,669221,621566,645277,663586,669397,657077,671739,642201,"54.52",,,,,,,,53,3,"Slider",1,2,2,1,2,1,2,1,"Infield shade","Standard",66,"0","-0.057","77.4","8.9",,"0.057","88.0",-1,1,"0.245","0.755",28,30,29,31,1,3,4,2,2,1,"3.02","-0.22","0.22","38.2",31.99474254892737,-22.179099867733395,38.61983116905182,37.66086505932495,41.42844025887085
"SL","2025-05-02","88.3","-1.65","5.96","Ohtani, Shohei",660271,678226,,"ball",,,,,14,"Shohei Ohtani lines out to right fielder Eli White.","R","L","R","ATL","LAD","B",,,1,0,2025,"0.14","0.15","0.32","1.12",,,621035,1,8,"Top",,,,,,,4.475281482821769,-128.69843352976636,-6.1058642137767025,0.76769212505265,21.794280951639102,-29.60229149792863,"3.44","1.53",,,,"88.4",2725,"5.9",778092,669221,621566,645277,663586,669397,657077,671739,642201,"54.63",,,,,,,,53,2,"Slider",1,2,2,1,2,1,2,1,"Infield shade","Standard",103,"0","0.056",,,,"-0.056",,-1,1,"0.245","0.755",28,30,29,31,1,3,4,2,2,1,"2.72","-0.14","0.14","41.3",,,,,
"FF","2025-05-02","98.2","-1.41","6.07","Ohtani, Shohei",660271,678226,,"ball",,,,,1,"Shohei Ohtani lines out to right fielder Eli White.","R","L","R","ATL","LAD","B",,,0,0,2025,"-0.61","1.35","-0.65","3.63",,,621035,1,8,"Top",,,,,,,3.442060592535216,-143.1027867013588,-4.2993587905548365,-9.231743940652745,30.49328189056385,-12.770944531696781,"3.54","1.58",,,,"98.1",2269,"6",778092,669221,621566,645277,663586,669397,657077,671739,642201,"54.49",,,,,,,,53,1,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Infield shade","Standard",218,"0","0.036",,,,"-0.036",,-1,1,"0.245","0.755",28,30,29,31,1,3,4,2,2,1,"0.99","0.61","-0.61","39.2",,,,,
"CU","2025-05-02","83.9","-2.47","5.92","Ohtani, Shohei",660271,656550,"strikeout","swinging_strike",,,,,9,"Shohei Ohtani strikes out swinging.","R","L","R","ATL","LAD","S",2,,1,2,2025,"0.2","-0.91","0.47","1.58",,,,0,1,"Top",,,,,,,6.3791553083625905,-122.12395392208158,-1.8566764412975902,0.8287341596379115,22.952296189812063,-41.208355887007805,"3.52","1.63",,,,"83.7",2877,"6",778092,669221,621566,645277,663586,669397,657077,671739,642201,"54.49",,0,"0",1,0,0,,1,4,"Curveball",0,0,0,0,0,0,0,0,"Infield shade","Standard",32,"0.022","-0.186","79.7","8.6",,"0.186",,0,0,"0.5","0.5",29,30,29,31,1,0,6,2,5,1,"4.14","-0.2","0.2","35.4",27.77411772046828,-25.462609339614403,42.118397723748735,34.99067902073115,44.68388836278041
"FC","2025-05-02","93.2","-2.41","5.87","Ohtani, Shohei",660271,656550,,"foul",,,,,6,"Shohei Ohtani strikes out swinging.","R","L","R","ATL","LAD","S",,,1,1,2025,"-0.18","0.78","0.58","2.53",,,,0,1,"Top",,,,,,,8.054203553063559,-135.5550542036286,-4.539101385971503,-3.92831110155656,28.831219222575925,-21.758540399249345,"3.52","1.63",22,"97.5",-5,"93",2472,"6.2",778092,669221,621566,645277,663586,669397,657077,671739,642201,"54.34",,,,,,,,1,3,"Cutter",0,0,0,0,0,0,0,0,"Infield shade","Standard",216,"0","-0.056","79.9","8.1",,"0.056","97.5",0,0,"0.5","0.5",29,30,29,31,1,0,6,2,5,1,"1.84","0.18","-0.18","32.6",17.414294760632494,-6.025466155123065,39.29182899351308,33.1016785704299,32.07442984119244
"FC","2025-05-02","92.3","-2.55","5.84","Ohtani, Shohei",660271,656550,,"foul",,,,,6,"Shohei Ohtani strikes out swinging.","R","L","R","ATL","LAD","S",,,1,0,2025,"-0.02","0.68","0.63","2.77",,,,0,1,"Top",,,,,,,8.107282997547525,-134.22766652243905,-3.4638449619954157,-1.950756184952631,28.04660509671694,-23.395436600876433,"3.52","1.63",16,"73.2",-8,"92",2598,"6.1",778092,669221,621566,645277,663586,669397,657077,671739,642201,"54.44",,,,,,,,1,2,"Cutter",0,0,0,0,0,0,0,0,"Infield shade","Standard",201,"0","-0.049","82.5","8.3",,"0.049","88.0",0,0,"0.5","0.5",29,30,29,31,1,0,6,2,5,1,"1.99","0.02","-0.02","33.4",20.85791037906837,-6.681672683737403,36.78347963342302,31.02766074143786,28.762493831108237
"FF","2025-05-02","91.6","-2.31","5.82","Ohtani, Shohei",660271,656550,,"ball",,,,,14,"Shohei Ohtani strikes out swinging.","R","L","R","ATL","LAD","B",,,0,0,2025,"-0.59","1.2","0.95","1.37",,,,0,1,"Top",,,,,,,9.475382858607977,-132.97341297912692,-7.961224775701789,-8.964164438748538,26.720864898500007,-16.383508748069353,"3.44","1.57",,,,"91.6",2112,"6.3",778092,669221,621566,645277,663586,669397,657077,671739,642201,"54.25",,,,,,,,1,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",218,"0","0.038",,,,"-0.038",,0,0,"0.5","0.5",29,30,29,31,1,0,6,2,5,1,"1.52","0.59","-0.59","36.9",,,,,
"FS","2025-04-30","86.6","-1.32","6.27","Ohtani, Shohei",660271,615698,"force_out","hit_into_play",,,,,11,"Shohei Ohtani grounds into a force out, pitcher Cal Quantrill to shortstop Xavier Edwards. Michael Conforto to 3rd. Austin Barnes out at 2nd. Shohei Ohtani to 1st.","R","L","R","LAD","MIA","X",1,"ground_ball",1,2,2025,"-1.16","0.35","-1.41","2.7",,624424,605131,0,3,"Bot",128.34,180.45,,,,,2.1541566777353474,-126.04405360239505,-3.0194949260440564,-12.786255264419554,27.002544144344885,-28.014483435384832,"3.49","1.62",2,"68.3",-46,"86.6",1250,"6.4",778109,689414,670223,672640,681393,669364,676572,660821,669065,"54.08",0.197,0.192,"0",1,0,0,2,20,4,"Split-Finger",1,0,1,0,0,1,1,0,"Standard","Standard",233,"-0.017","-0.238","65.2","7.9",0.206,"0.238","88.0",1,1,"0.75","0.75",30,30,30,31,2,1,5,1,6,2,"2.7","1.16","-1.16","43.6",10.944478344651614,-4.298395779042045,22.29322040492944,56.93540267911753,24.28519113393384
"FS","2025-04-30","87.1","-1.39","6.18","Ohtani, Shohei",660271,615698,,"ball",,,,,13,"Shohei Ohtani grounds into a force out, pitcher Cal Quantrill to shortstop Xavier Edwards. Michael Conforto to 3rd. Austin Barnes out at 2nd. Shohei Ohtani to 1st.","R","L","R","LAD","MIA","B",,,0,2,2025,"-1.22","0.22","-0.63","0.89",,624424,605131,0,3,"Bot",,,,,,,4.331202732622036,-126.63556582302259,-6.936865891355692,-13.983931321017913,28.43218676339467,-28.45393617978697,"3.49","1.67",,,,"86.8",1441,"6.4",778109,689414,670223,672640,681393,669364,676572,660821,669065,"54.13",,,,,,,,20,3,"Split-Finger",1,0,1,0,0,1,1,0,"Standard","Standard",234,"0","0.037",,,,"-0.037",,1,1,"0.75","0.75",30,30,30,31,2,1,5,1,6,2,"2.81","1.22","-1.22","38.5",,,,,
"FS","2025-04-30","86.2","-1.35","6.26","Ohtani, Shohei",660271,615698,,"swinging_strike",,,,,13,"Shohei Ohtani grounds into a force out, pitcher Cal Quantrill to shortstop Xavier Edwards. Michael Conforto to 3rd. Austin Barnes out at 2nd. Shohei Ohtani to 1st.","R","L","R","LAD","MIA","S",,,0,1,2025,"-1.08","0.6","-0.7","1.21",,624424,605131,0,3,"Bot",,,,,,,3.7436560287125045,-125.34675513770718,-6.9424944050291515,-12.130961349472685,26.94653210328222,-24.581018938879314,"3.49","1.62",,,,"86",1399,"6.3",778109,689414,670223,672640,681393,669364,676572,660821,669065,"54.17",,,,,,,,20,2,"Split-Finger",1,0,1,0,0,1,1,0,"Standard","Standard",231,"0","-0.071","66.9","8.8",,"0.071",,1,1,"0.75","0.75",30,30,30,31,2,1,5,1,6,2,"2.49","1.08","-1.08","40.6",16.679189694399806,-15.109223085685471,38.26312884488043,47.21932636485596,32.11880115219208
"SI","2025-04-30","93.6","-1.31","6.31","Ohtani, Shohei",660271,615698,,"called_strike",,,,,4,"Shohei Ohtani grounds into a force out, pitcher Cal Quantrill to shortstop Xavier Edwards. Michael Conforto to 3rd. Austin Barnes out at 2nd. Shohei Ohtani to 1st.","R","L","R","LAD","MIA","S",,,0,0,2025,"-1.04","1.1","-0.66","2.72",,624424,605131,0,3,"Bot",,,,,,,3.9765091973609343,-136.27336595128452,-5.983519030142748,-13.811470289542193,28.328537465792895,-17.31868180571976,"3.52","1.63",,,,"93.6",2134,"6.1",778109,689414,670223,672640,681393,669364,676572,660821,669065,"54.36",,,,,,,,20,1,"Sinker",1,0,1,0,0,1,1,0,"Standard","Standard",221,"0","-0.044",,,,"0.044",,1,1,"0.75","0.75",30,30,30,31,2,1,5,1,6,2,"1.48","1.04","-1.04","41.5",,,,,
"SL","2025-04-30","83.8","-2.03","5.11","Ohtani, Shohei",660271,622786,"walk","ball",,,,,13,"Shohei Ohtani walks. Austin Barnes to 2nd.","R","L","R","LAD","MIA","B",,,3,2,2025,"0.64","0.12","-0.73","1.03",,,605131,2,6,"Bot",,,,,,,1.7501887512248455,-122.16196492676903,-3.2941589267741667,6.104115877550425,22.77605188518788,-30.597295541673958,"3.45","1.64",,,,"84.5",2381,"6.5",778109,689414,670223,672640,681393,669364,676572,660821,669065,"54",,0.694262,"0.7",1,0,0,,52,6,"Slider",4,3,4,3,3,4,4,3,"Infield shade","Standard",57,"0.018","0.217",,,,"-0.217",,1,1,"0.722","0.722",30,30,30,31,1,3,2,1,4,2,"3.1","-0.64","0.64","22.5",,,,,
"SL","2025-04-30","84.7","-1.99","5.08","Ohtani, Shohei",660271,622786,,"blocked_ball",,,,,14,"Shohei Ohtani walks. Austin Barnes to 2nd.","R","L","R","LAD","MIA","B",,,2,2,2025,"0.71","-0.08","0.93","0.54",,,605131,2,6,"Bot",,,,,,,5.413391640319284,-123.21499138110657,-4.085084599888857,6.1455015105876765,24.876394730580596,-32.3833738242166,"3.58","1.67",,,,"84.9",2506,"6.4",778109,689414,670223,672640,681393,669364,676572,660821,669065,"54.06",,,,,,,,52,5,"Slider",4,3,4,3,3,4,4,3,"Infield shade","Standard",56,"0","0.085",,,,"-0.085",,1,1,"0.722","0.722",30,30,30,31,1,3,2,1,4,2,"3.26","-0.71","0.71","22.7",,,,,
"FF","2025-04-30","93.8","2.27","5.99","Ohtani, Shohei",660271,685107,"field_out","hit_into_play",,,,,6,"Shohei Ohtani pops out sharply to third baseman Connor Norby.","R","L","L","LAD","MIA","X",5,"popup",2,1,2025,"0.67","1.1","0.62","2.63",,,605131,2,4,"Bot",96.87,135.06,,,,,-5.728585900731919,-136.51689429814917,-5.375470205120511,9.702143963095093,30.0581522462685,-17.453417361442753,"3.49","1.62",154,"101.3",67,"93.3",2181,"6",778109,689414,670223,672640,681393,669364,676572,660821,669065,"54.51",0.014,0.014,"0",1,0,0,3,34,4,"4-Seam Fastball",4,2,4,2,2,4,4,2,"Infield shade","Standard",137,"-0.015","-0.307","80.3","7.9",0.017,"0.307","101.3",2,2,"0.776","0.776",27,30,28,31,1,2,2,1,3,2,"1.49","0.67","0.67","35.3",17.225547439177173,-8.870720227468858,38.11517283059091,33.17325280113859,34.119737078891674
"SL","2025-04-30","84.8","-2.04","5.02","Ohtani, Shohei",660271,622786,,"swinging_strike",,,,,14,"Shohei Ohtani walks. Austin Barnes to 2nd.","R","L","R","LAD","MIA","S",,,2,1,2025,"0.61","-0.11","0.26","1.34",,,605131,2,6,"Bot",,,,,,,4.171101622804124,-123.48746690798497,-2.087162574281731,5.444285895158856,23.509784488465833,-33.115521506932176,"3.49","1.62",,,,"85.1",2483,"6.4",778109,689414,670223,672640,681393,669364,676572,660821,669065,"54.14",,,,,,,,52,4,"Slider",4,3,4,3,3,4,4,3,"Infield shade","Standard",61,"0","-0.072","80.6","8.7",,"0.072",,1,1,"0.722","0.722",30,30,30,31,1,3,2,1,4,2,"3.26","-0.61","0.61","19.7",25.13207235060215,-20.49151772743968,44.16779257472111,36.620214840248536,41.30322091025592
"SL","2025-04-30","87.7","2.24","6.01","Ohtani, Shohei",660271,685107,,"ball",,,,,14,"Shohei Ohtani pops out sharply to third baseman Connor Norby.","R","L","L","LAD","MIA","B",,,1,1,2025,"-0.15","0.34","1.21","2.12",,,605131,2,4,"Bot",,,,,,,-2.1886059260002066,-127.86128426377958,-4.102553640509718,-1.2535578337672193,22.46147863907588,-27.839601930632394,"3.54","1.72",,,,"88.1",2394,"6.1",778109,689414,670223,672640,681393,669364,676572,660821,669065,"54.4",,,,,,,,34,3,"Slider",4,2,4,2,2,4,4,2,"Infield shade","Standard",206,"0","0.05",,,,"-0.05",,2,2,"0.776","0.776",27,30,28,31,1,2,2,1,3,2,"2.57","-0.15","-0.15","33.6",,,,,
"SL","2025-04-30","81.3","-1.14","5.96","Ohtani, Shohei",660271,678215,"triple","hit_into_play",,,,,8,"Shohei Ohtani triples (3) on a sharp fly ball to center fielder Jesús Sánchez.","R","L","R","LAD","MIA","X",8,"fly_ball",1,1,2025,"-0.26","0.09","-0.26","2.01",,,,0,8,"Bot",117.51,38.13,,,,,2.464954196526169,-118.57754109661727,-2.555347241916519,-2.8287780753185974,18.852914435536707,-31.061375732118428,"3.49","1.62",398,"101.5",24,"81.7",1181,"6",778109,689414,676572,672640,681393,669364,691594,660821,669065,"54.47",0.631,1.036,"1.6",1,1,2,6,67,3,"Slider",9,3,9,3,3,9,9,3,"Strategic","Standard",222,"0.001","0.997","73.5","7.9",1.89,"-0.997","101.5",6,6,"0.998","0.998",24,30,25,31,1,4,3,1,,2,"3.29","0.26","-0.26","35.0",7.134498454834774,4.143253073670576,37.15614322475861,42.20042125687105,25.50990668457413
"CH","2025-04-30","89.3","-2.12","4.97","Ohtani, Shohei",660271,622786,,"ball",,,,,14,"Shohei Ohtani walks. Austin Barnes to 2nd.","R","L","R","LAD","MIA","B",,,1,1,2025,"-1.11","0.02","0.52","1.36",,,605131,2,6,"Bot",,,,,,,8.816665553998028,-129.8375568685125,-2.9457452380241556,-14.32772949813158,26.024883464737986,-31.501705534208686,"3.5","1.65",,,,"89.3",1544,"6.2",778109,689414,670223,672640,681393,669364,676572,660821,669065,"54.28",,,,,,,,52,3,"Changeup",4,3,4,3,3,4,4,3,"Infield shade","Standard",261,"0","0.05",,,,"-0.05",,1,1,"0.722","0.722",30,30,30,31,1,3,2,1,4,2,"2.83","1.11","-1.11","15.5",,,,,
"FF","2025-04-30","92","-1.25","6.38","Ohtani, Shohei",660271,615698,"field_out","hit_into_play",,,,,4,"Shohei Ohtani flies out to shortstop Xavier Edwards.","R","L","R","LAD","MIA","X",6,"fly_ball",2,0,2025,"-1.1","1.18","-0.44","2.54",,,,0,1,"Bot",98.08,132.04,,,,,4.443280680279573,-133.85452803433805,-6.433850050296895,-14.187405828949139,29.324286576551085,-16.824947505353204,"3.49","1.62",189,"97.4",63,"91.9",2104,"6.3",778109,689414,670223,672640,681393,669364,676572,660821,669065,"54.21",0.017,0.019,"0",1,0,0,3,4,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",220,"-0.021","-0.361","79.8","8.6",0.027,"0.361","97.4",0,0,"0.547","0.547",30,30,30,31,1,0,5,1,6,2,"1.52","1.1","-1.1","45.0",18.426336549040528,-8.42349851379497,33.76990531185094,45.28723024318182,29.141111296520048
"FF","2025-04-30","94.5","2.03","6.07","Ohtani, Shohei",660271,685107,,"called_strike",,,,,5,"Shohei Ohtani pops out sharply to third baseman Connor Norby.","R","L","L","LAD","MIA","S",,,1,0,2025,"0.56","1.16","0.22","2.78",,,605131,2,4,"Bot",,,,,,,-5.939205478468046,-137.4632644480419,-5.460971493822649,8.429115295342484,29.937980966367068,-16.448293474622766,"3.53","1.74",,,,"94",2254,"6",778109,689414,670223,672640,681393,669364,676572,660821,669065,"54.54",,,,,,,,34,2,"4-Seam Fastball",4,2,4,2,2,4,4,2,"Infield shade","Standard",138,"0","-0.048",,,,"0.048",,2,2,"0.776","0.776",27,30,28,31,1,2,2,1,3,2,"1.39","0.56","0.56","34.8",,,,,
"SL","2025-04-30","82","-0.97","6.04","Ohtani, Shohei",660271,678215,,"foul",,,,,6,"Shohei Ohtani triples (3) on a sharp fly ball to center fielder Jesús Sánchez.","R","L","R","LAD","MIA","S",,,1,0,2025,"0.41","0.43","0.38","2.57",,,,0,8,"Bot",,,,,,,2.238100041446954,-119.42683145233453,-2.081946545490824,3.4420077228940795,24.793543109948672,-27.83605519549511,"3.49","1.62",5,"80.6",-27,"81.4",2218,"6",778109,689414,676572,672640,681393,669364,691594,660821,669065,"54.51",,,,,,,,67,2,"Slider",9,3,9,3,3,9,9,3,"Strategic","Standard",139,"0","-0.049","77.9","8.3",,"0.049","88.0",6,6,"0.998","0.998",24,30,25,31,1,4,3,1,,2,"2.97","-0.41","0.41","37.7",29.19640623802756,-18.926868628760197,34.8829498483964,35.23860180606201,39.507906658495756
"SL","2025-04-30","82.6","-2.29","5","Ohtani, Shohei",660271,622786,,"ball",,,,,13,"Shohei Ohtani walks. Austin Barnes to 2nd.","R","L","R","LAD","MIA","B",,,0,1,2025,"0.59","-0.27","-0.16","0.92",,,605131,2,6,"Bot",,,,,,,3.713134587036564,-120.2701233475634,-2.2712220502644893,5.018399225344078,22.927261506601763,-34.604156833106025,"3.48","1.63",,,,"82.9",2432,"6.4",778109,689414,670223,672640,681393,669364,676572,660821,669065,"54.09",,,,,,,,52,2,"Slider",4,3,4,3,3,4,4,3,"Infield shade","Standard",54,"0","0.032",,,,"-0.032",,1,1,"0.722","0.722",30,30,30,31,1,3,2,1,4,2,"3.6","-0.59","0.59","21.1",,,,,
"FF","2025-04-30","92.6","-1.16","6.36","Ohtani, Shohei",660271,615698,,"ball",,,,,14,"Shohei Ohtani flies out to shortstop Xavier Edwards.","R","L","R","LAD","MIA","B",,,1,0,2025,"-0.99","1.19","0.27","1.32",,,,0,1,"Bot",,,,,,,5.773506945723354,-134.48592462832445,-9.600662554526771,-13.200658656397733,28.124433446736802,-15.883383711297975,"3.52","1.66",,,,"92.3",2076,"6.1",778109,689414,670223,672640,681393,669364,676572,660821,669065,"54.36",,,,,,,,4,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",218,"0","0.069",,,,"-0.069",,0,0,"0.547","0.547",30,30,30,31,1,0,5,1,6,2,"1.47","0.99","-0.99","44.3",,,,,
"FF","2025-04-30","94.5","2.16","6.04","Ohtani, Shohei",660271,685107,,"ball",,,,,12,"Shohei Ohtani pops out sharply to third baseman Connor Norby.","R","L","L","LAD","MIA","B",,,0,0,2025,"0.58","1.15","1.27","2.84",,,605131,2,4,"Bot",,,,,,,-3.5780755051713276,-137.50134818532388,-5.177366776451979,8.122105247703622,30.5918328924158,-16.697522343576846,"3.47","1.71",,,,"93.9",2236,"6",778109,689414,670223,672640,681393,669364,676572,660821,669065,"54.54",,,,,,,,34,1,"4-Seam Fastball",4,2,4,2,2,4,4,2,"Infield shade","Standard",139,"0","0.034",,,,"-0.034",,2,2,"0.776","0.776",27,30,28,31,1,2,2,1,3,2,"1.41","0.58","0.58","32.7",,,,,
"SL","2025-04-30","84.4","-2.2","5.04","Ohtani, Shohei",660271,622786,,"swinging_strike",,,,,8,"Shohei Ohtani walks. Austin Barnes to 2nd.","R","L","R","LAD","MIA","S",,,0,0,2025,"0.66","0.01","-0.27","1.74",,,605131,2,6,"Bot",,,,,,,3.185444871331341,-123.02340634454644,-1.3754864870956318,6.165414092612063,23.280097627457433,-32.02716259527652,"3.49","1.62",,,,"84.8",2533,"6.3",778109,689414,670223,672640,681393,669364,676572,660821,669065,"54.16",,,,,,,,52,1,"Slider",4,3,4,3,3,4,4,3,"Infield shade","Standard",69,"0","-0.047","77.6","8.8",,"0.047",,1,1,"0.722","0.722",30,30,30,31,1,3,2,1,4,2,"3.17","-0.66","0.66","20.2",24.539712228553125,-23.767681048457856,37.18126910846632,42.90284586632452,38.54533550114368
"SL","2025-04-30","83.5","-1.09","5.92","Ohtani, Shohei",660271,678215,,"ball",,,,,13,"Shohei Ohtani triples (3) on a sharp fly ball to center fielder Jesús Sánchez.","R","L","R","LAD","MIA","B",,,0,0,2025,"0","0.17","-0.86","1.44",,,,0,8,"Bot",,,,,,,0.5118059644030569,-121.61890154549211,-4.2178059685501745,-0.0601076952610523,24.691710372576082,-29.807922893227285,"3.57","1.66",,,,"83.4",2224,"6.2",778109,689414,676572,672640,681393,669364,691594,660821,669065,"54.27",,,,,,,,67,1,"Slider",9,3,9,3,3,9,9,3,"Strategic","Standard",163,"0","0.038",,,,"-0.038",,6,6,"0.998","0.998",24,30,25,31,1,4,3,1,,2,"3.1","0","0","34.3",,,,,
"FF","2025-04-30","91.6","-1.17","6.44","Ohtani, Shohei",660271,615698,,"ball",,,,,13,"Shohei Ohtani flies out to shortstop Xavier Edwards.","R","L","R","LAD","MIA","B",,,0,0,2025,"-0.84","1.21","-1.18","1.57",,,,0,1,"Bot",,,,,,,1.7609345510459566,-133.26497114385853,-9.046344360441854,-10.38466641104978,27.302663875693636,-16.08721150411737,"3.53","1.67",,,,"91.6",1996,"6.2",778109,689414,670223,672640,681393,669364,676572,660821,669065,"54.32",,,,,,,,4,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",217,"0","0.038",,,,"-0.038",,0,0,"0.547","0.547",30,30,30,31,1,0,5,1,6,2,"1.5","0.84","-0.84","47.1",,,,,
"SL","2025-04-29","87.9","-1.63","5.89","Ohtani, Shohei",660271,645261,"strikeout","swinging_strike",,,,,9,"Shohei Ohtani strikes out swinging.","R","L","R","LAD","MIA","S",2,,1,2,2025,"0.05","0.17","0.36","1.88",681624,,624424,1,3,"Bot",,,,,,,4.673215128143806,-127.8957565653534,-3.941477568747769,-0.41131961366262576,26.433855973737433,-29.665322040565165,"3.48","1.6",,,,"87.2",2286,"5.9",778123,682663,676572,672640,681393,669364,691594,667472,660821,"54.64",,0,"0",1,0,0,,30,4,"Slider",5,1,5,1,1,5,5,1,"Strategic","Standard",181,"-0.022","-0.253","75.7","8.5",,"0.253",,4,4,"0.924","0.924",29,30,30,31,3,2,6,1,6,1,"2.78","-0.05","0.05","33.0",25.227559425077178,-35.476995350812764,35.53242935157375,35.29804617997528,49.81497729253656
"CH","2025-04-29","89.5","-1.54","5.9","Ohtani, Shohei",660271,645261,,"swinging_strike",,,,,13,"Shohei Ohtani strikes out swinging.","R","L","R","LAD","MIA","S",,,1,1,2025,"-1.62","0.57","-0.63","1.38",681624,,624424,1,3,"Bot",,,,,,,5.612902292455616,-130.07450413695065,-6.299062227187155,-19.538239280923285,28.36850087760633,-24.494844254883095,"3.48","1.6",,,,"88.7",2243,"6",778123,682663,676572,672640,681393,669364,691594,667472,660821,"54.54",,,,,,,,30,3,"Changeup",5,1,5,1,1,5,5,1,"Strategic","Standard",242,"0","-0.071","70.5","8.8",,"0.071",,4,4,"0.924","0.924",29,30,30,31,3,2,6,1,6,1,"2.29","1.62","-1.62","30.9",17.147095349762903,-12.131617982936431,36.864659212595676,46.88701414460014,32.0907521286731
"SI","2025-04-29","96","-1.63","5.97","Ohtani, Shohei",660271,645261,,"foul",,,,,5,"Shohei Ohtani strikes out swinging.","R","L","R","LAD","MIA","S",,,1,0,2025,"-1.33","0.65","-0.02","2.56",681624,,624424,1,3,"Bot",,,,,,,7.196602928320901,-139.632164897761,-4.874040474984277,-19.034607265395366,30.889554250141984,-22.703637954578877,"3.48","1.6",286,"96",45,"95.1",2331,"5.7",778123,682663,676572,672640,681393,669364,691594,667472,660821,"54.75",,,,,,,,30,2,"Sinker",5,1,5,1,1,5,5,1,"Strategic","Standard",238,"0","-0.062","77.4","7.4",,"0.062","96.0",4,4,"0.924","0.924",29,30,30,31,3,2,6,1,6,1,"1.82","1.33","-1.33","30.5",5.575170085107489,10.976342340618137,35.43847517668153,39.369419441912854,18.978600288742502
"CH","2025-04-29","89.5","-1.68","5.86","Ohtani, Shohei",660271,645261,,"ball",,,,,13,"Shohei Ohtani strikes out swinging.","R","L","R","LAD","MIA","B",,,0,0,2025,"-1.55","0.68","-0.59","1.03",681624,,624424,1,3,"Bot",,,,,,,5.932478811585926,-130.0900234939544,-7.284856619482515,-18.897645642101878,28.28562018928939,-23.091531698038196,"3.52","1.58",,,,"88.7",2070,"5.9",778123,682663,676572,672640,681393,669364,691594,667472,660821,"54.55",,,,,,,,30,1,"Changeup",5,1,5,1,1,5,5,1,"Strategic","Standard",239,"0","0.024",,,,"-0.024",,4,4,"0.924","0.924",29,30,30,31,3,2,6,1,6,1,"2.18","1.55","-1.55","30.7",,,,,
"CH","2025-04-29","89.7","-1.56","5.89","Ohtani, Shohei",660271,645261,"walk","blocked_ball",,,,,13,"Shohei Ohtani walks.","R","L","R","LAD","MIA","B",,,3,1,2025,"-1.51","0.48","-0.09","-0.1",,,,1,2,"Bot",,,,,,,6.777220364044157,-130.17777235690596,-9.748581187961532,-18.57342182990647,28.090110314390948,-24.74728430534574,"3.6","1.62",,,,"89.1",2098,"6.1",778123,682663,676572,672640,681393,669364,691594,667472,660821,"54.39",,0.694262,"0.7",1,0,0,,18,5,"Changeup",3,1,3,1,1,3,3,1,"Infield shade","Standard",241,"0.017","0.256",,,,"-0.256",,2,2,"0.739","0.739",29,30,30,31,2,1,6,1,6,1,"2.37","1.51","-1.51","30.9",,,,,
